链接,等级,亮点,出售剩余时间,公示期截止时间,门派,综合实力,人物评分,召唤灵评分,装备评分,历史门派,历史角色,昵称,造型,仙玉数,总金币数,月饼粽子食用量,气血上限,物理伤害,法术伤害,速度,物理防御,法术防御,治疗强度,魔法上限,物理暴击,法术暴击,物理抗暴,法术抗暴,封印命中,抵抗封印,物理暴击伤害,法术暴击伤害,物理抵抗,法术抵抗,气血恢复效果,当前加点方案,永久助战,成就点数,称谓
"https://my.cbg.163.com/cgi/mweb/equip/230/202311200801716-230-XJ4XGD8MX6PE?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925992561aLhkt&tag=user",69,8红神宠特技x1满级阵法x1,,2023-11-26 08:07,月宫,34973,19175,15798,7835,月宫，大唐官府,龙太子，剑侠客,情深,龙太子,"28","497,320",54,3404,1859,440,756,858,890,170,1932,1%,0%,0%,0%,1380,1380,0,18,15,14,9,体质：69魔力：69力量：465耐力：71敏捷：70,孙悟空（⭐ ）、菩提老祖（⭐ ）、酒肉和尚（⭐ ）、阎罗王（天地）、铁扇公主（天地）、猪八戒（天地）、唐僧（天地）、北海龙子（天地）、西海龙王（天地）、汤圆（天地）、牛魔王（天地）、惠岸行者（天地）、司药御侍（天地）、老鼠精（天地）、红孩儿（天地）、大鹏王（天地）、李天王（天地）、蝎子精（天）、百花羞（天）、小白龙（天）、星宿神君（天）、杨戬,884,竞技场·助人为乐、太阴清客、梦幻迷城·新秀二级、地煞·履水吐焰、江湖小虾、剑会群雄·百胜、竞技场·百胜、剑会群雄·勇者三级、剑会群雄·嗜血、为人师表、剑会群雄·救死扶伤、竞技场·嗜血、六韬三略、竞技场·百战、剑会群雄·显赫、剑会群雄·助人为乐、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/11/202311192201716-11-PG7E0MXIRKNOC?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925992561aLhkt&tag=user",69,双蓝装备x1神兽x1特技x2满阶门派法宝满级阵法x1,,2023-11-26 08:06,花果山,35383,20587,14796,7529,龙宫，魔王寨，大唐官府，狮驼岭，月宫，花果山,龙太子，杀破狼，剑侠客,麦麦麦小痞·,龙太子,"39","100,365",47,4304,1850,402,557,729,808,211,1808,2%,0%,0%,0%,10,1387,34,0,19,0,0,体质：71魔力：70力量：457耐力：69敏捷：70,孙悟空（⭐ ⭐ ⭐ ）、李天王（⭐ ⭐ ⭐ ）、酒肉和尚（⭐ ⭐ ⭐ ）、北海龙子（⭐ ⭐ ）、空度禅师（⭐ ⭐ ）、大鹏王（⭐ ⭐ ）、老鼠精（⭐ ）、红孩儿（⭐ ）、蝎子精（⭐ ）、唐僧（⭐ ）、菩提老祖（⭐ ）、阎罗王（天地）、法明长老（天地）、镇元子（天地）、孙婆婆（天地）、小白龙（天地）、杨戬（天地）、九头虫（天地）、猪八戒（天地）、铁扇公主（天地）、金箍棒灵（天地）、牛魔王（天地）、惠岸行者（天地）、地藏菩萨（天地）、青狮王（天）、杏林仙（天）、万圣公主（天）、玉兔精（天）、西海龙王（天）、黄袍怪（天）、汤圆（天）、嫦娥（天）、哪吒（天）、银角大王（天）、青莲仙女（天）、情丝娘子（天）、司药御侍（天）、星宿神君（天）、白无常（天）、大当家（天）、观音菩萨（天）、九灵元圣（天）、黑无常（天）、北海龙女（天）、沙和尚（天）、百花羞（天）、金角大王（天）、北海龙王（天）、太白金星（天）、黄眉（天）、飞霞（天）、玉面狐狸（天）、白象王（天）,1062,江湖小虾、竞技场·百胜、九黎·号令四方、剑会群雄·精英一级、竞技场·百战、倚马七纸、剑会群雄·显赫、剑会群雄·助人为乐、厚德树人、伏妖行者、精灵小助手·小成、梦幻迷城·新秀二级、六星地煞·移山覆海、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·嗜血、竞技场·嗜血、剑会群雄·慈悲为怀
"https://my.cbg.163.com/cgi/mweb/equip/637/202311191001716-637-VAWXYYXB1JZB?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925992561aLhkt&tag=user",69,,,2023-11-26 07:48,狮驼岭,29761,16095,13666,6708,无,狐美人,喵小咪♂,骨精灵,"49","545,293",54,3321,1820,414,737,658,810,132,1881,0%,0%,0%,0%,0,1397,38,20,0,0,10,体质：69魔力：69力量：468耐力：69敏捷：69,孙悟空（⭐ ⭐ ⭐ ）、红孩儿（⭐ ）、牛魔王（天地）、惠岸行者（天地）、李天王（天地）、猪八戒（天）、菩提老祖（天）、汤圆（天）、百花羞（天）、孙婆婆（天）、小白龙（天）、酒肉和尚（天）、星宿神君（天）、西海龙王、北海龙女、金角大王,632,竞技场·百胜、剑会群雄·勇者三级、剑会群雄·救死扶伤、竞技场·小试牛刀、竞技场·百战、明日之星、剑会群雄·助人为乐、剑会群雄·崇拜、梦幻迷城·新秀三级、地煞·履水吐焰、剑会群雄·百胜、剑会群雄·小试牛刀、精灵小助手·窥径、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/8/202311200701716-8-UPTX7CGGOVUQKA?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,,,2023-11-26 07:36,月宫,29305,18712,10593,7084,月宫，魔王寨，普陀山,梦灵珑(仙族)，梦灵珑(魔族),梦亦非梦,梦灵珑(仙族),"2","140,859",45,3384,1715,430,712,816,799,181,1836,1%,0%,0%,0%,1387,1398,18,0,13,0,11,体质：72魔力：70力量：455耐力：69敏捷：69,牛魔王（⭐ ⭐ ）、菩提老祖（⭐ ）、大鹏王（⭐ ）、阎罗王（天地）、孙悟空（天地）、汤圆（天地）、法明长老（天地）、小白龙（天地）、老鼠精（天地）、红孩儿（天地）、李天王（天地）、猪八戒（天地）、铁扇公主（天地）、蝎子精（天地）、唐僧（天地）、北海龙女（天地）、惠岸行者（天地）、空度禅师（天地）、玉面狐狸（天地）、西海龙王（天）、孙婆婆（天）、星宿神君（天）、金角大王（天）、百花羞（天）、杏林仙、观音菩萨、太白金星、飞霞,793,地煞·御风神行、永夜同归、竞技场·千战、江湖小虾、竞技场·百胜、剑会群雄·精英二级、剑会群雄·十胜、剑会群雄·助人为乐、梦幻迷城·新秀二级、为人师表、竞技场·嗜血、剑会群雄·扬名、望舒仙子、剑会群雄·小试牛刀、六韬三略、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/176/202311190801716-176-1VK9DYDAADZC?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,神兽x1满级阵法x2,,2023-11-26 07:18,狮驼岭,31117,19382,11735,7682,无,无,好想◎萌萌哒,巨魔王,"0","375,136",54,4086,1768,417,727,783,834,149,1723,1%,0%,0%,0%,7,1390,0,19,0,0,24,体质：70魔力：69力量：466耐力：70敏捷：69,阎罗王（天地）、猪八戒（天地）、铁扇公主（天地）、青狮王（天地）、孙悟空（天地）、唐僧（天地）、菩提老祖（天地）、西海龙王（天地）、惠岸行者（天地）、大鹏王（天地）、李天王（天地）、九灵元圣（天）、汤圆（天）、老鼠精（天）、白象王（天）、红孩儿（天）、牛魔王、百花羞、北海龙王、司药御侍、星宿神君,652,巡山小妖、竞技场·百胜、剑会群雄·救死扶伤、竞技场·小试牛刀、地煞·伏虎斩妖、竞技场·百战、剑会群雄·显赫、剑会群雄·精英二级、明日之星、剑会群雄·助人为乐、梦幻迷城·精英二级、剑会群雄·百胜、剑会群雄·嗜血、精灵小助手·窥径、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/538/202311200701716-538-NRO4VFMA91PH?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,9红神宠满阶门派法宝,,2023-11-26 07:10,花果山,33403,18037,15366,6934,化生寺，大唐官府，月宫,逍遥生,酒色财气,龙太子,"243","203,575",54,3560,1906,400,712,762,865,162,1850,2%,0%,0%,0%,14,1397,0,19,0,0,21,体质：70魔力：69力量：467耐力：69敏捷：69,孙悟空（⭐ ⭐ ⭐ ）、金箍棒灵（⭐ ）、惠岸行者（天地）、小白龙（天地）、飞霞（天地）、汤圆（天地）、红孩儿（天地）、李天王（天地）、西海龙王（天）、百花羞、铁扇公主、酒肉和尚、星宿神君、北海龙女,756,竞技场·小试牛刀、剑会群雄·精英一级、为人师表、六韬三略、精灵小助手·窥径、竞技场·百胜、地煞·伏虎斩妖、竞技场·百战、剑会群雄·十胜、剑会群雄·助人为乐、伏妖行者、梦幻迷城·新秀二级、剑会群雄·扬名、剑会群雄·小试牛刀
"https://my.cbg.163.com/cgi/mweb/equip/29/202311200601716-29-U7T79SPJSBQNQ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,9红神宠特技x1满阶门派法宝满级阵法x1,,2023-11-26 06:55,花果山,36740,21248,15492,8338,大唐官府，月宫,剑侠客,伏见桃山,龙太子,"0","474,237",54,3790,1912,396,734,864,907,182,1894,1%,0%,0%,0%,0,1397,36,0,15,0,0,体质：69魔力：69力量：466耐力：70敏捷：70,孙悟空（⭐ ⭐ ⭐ ）、唐僧（⭐ ⭐ ⭐ ）、红孩儿（⭐ ⭐ ）、李天王（⭐ ⭐ ）、阎罗王（⭐ ）、北海龙子（⭐ ）、法明长老（⭐ ）、蝎子精（⭐ ）、铁扇公主（⭐ ）、菩提老祖（⭐ ）、酒肉和尚（⭐ ）、大鹏王（⭐ ）、小白龙（天地）、老鼠精（天地）、猪八戒（天地）、九灵元圣（天地）、牛魔王（天地）、惠岸行者（天地）、杏林仙（天）、万圣公主（天）、玉兔精（天）、黄袍怪（天）、西海龙王（天）、嫦娥（天）、汤圆（天）、哪吒（天）、银角大王（天）、青莲仙女（天）、情丝娘子（天）、镇元子（天）、孙婆婆（天）、司药御侍（天）、星宿神君（天）、白无常（天）、杨戬（天）、大当家（天）、九头虫（天）、黑无常（天）、北海龙女（天）、沙和尚（天）、百花羞（天）、金角大王（天）、太白金星（天）、地藏菩萨（天）、飞霞（天）、玉面狐狸（天）、白象王（天）,964,竞技场·百胜、剑会群雄·救死扶伤、考古者·古迹烟尘、渔家乐·在水一方、竞技场·百战、考古者·墨色陈香、倚马七纸、明日之星、剑会群雄·助人为乐、剑会群雄·崇拜、伏妖行者、六星地煞·移山覆海、竞技场·助人为乐、西江月·无名渔夫、剑会群雄·百胜、剑会群雄·战将二级、梦幻迷城·先锋一级、剑会群雄·嗜血、竞技场·嗜血、精灵小助手·窥径、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/302/202311200601716-302-SR8SREBHROR5?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,神兽x1,,2023-11-26 06:43,花果山,35063,19403,15660,7654,大唐官府，月宫，花果山，方寸山,剑侠客，龙太子,╰☆雨天☆╮,龙太子,"12","120,224",33,3443,1851,431,758,731,918,192,1930,1%,0%,0%,0%,6,1397,0,18,16,0,9,体质：70魔力：73力量：437耐力：72敏捷：71,蝎子精（天地）、铁扇公主（天地）、孙悟空（天地）、唐僧（天地）、北海龙子（天地）、汤圆（天地）、北海龙女（天地）、牛魔王（天地）、百花羞（天地）、惠岸行者（天地）、酒肉和尚（天地）、飞霞（天地）、小白龙（天地）、红孩儿（天地）、大鹏王（天地）、李天王（天地）、阎罗王（天）、万圣公主（天）、西海龙王（天）、哪吒（天）、孙婆婆（天）、司药御侍（天）、星宿神君（天）、白无常（天）,964,江湖小虾、剑会群雄·封印有术、竞技场·百胜、竞技场·封印有术、剑会群雄·救死扶伤、考古者·古迹烟尘、渔家乐·在水一方、竞技场·百战、倚马七纸、剑会群雄·精英二级、剑会群雄·助人为乐、剑会群雄·崇拜、伏妖行者、竞技场·助人为乐、地煞·履水吐焰、剑会群雄·百胜、梦幻迷城·先锋一级、为人师表、竞技场·嗜血、剑会群雄·小试牛刀、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/286/202311200501716-286-FKJIFBOWKYBS?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,10红神宠满阶门派法宝满级阵法x1,,2023-11-26 05:21,花果山,37360,20259,17101,7662,大唐官府，狮驼岭，月宫，花果山,剑侠客，逍遥生，杀破狼，羽灵神，神天兵,凯凯吖ι,龙太子,"11","839,983",54,3545,1970,412,737,740,901,171,1844,0%,0%,0%,0%,0,1397,36,0,0,0,22,体质：69魔力：69力量：468耐力：69敏捷：69,牛魔王（天地）、猪八戒（天地）、铁扇公主（天地）、蝎子精（天地）、惠岸行者（天地）、孙悟空（天地）、菩提老祖（天地）、小白龙（天地）、老鼠精（天地）、红孩儿（天地）、西海龙王（天）、百花羞、星宿神君、银角大王,1022,竞技场·百胜、剑会群雄·救死扶伤、摸鱼儿·初涉垂钓、渔家乐·在水一方、竞技场·百战、倚马七纸、明日之星、剑会群雄·助人为乐、剑会群雄·崇拜、伏妖行者、六星地煞·移山覆海、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·百胜、剑会群雄·战将二级、剑会群雄·嗜血、为人师表、竞技场·嗜血、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/437/202311200501716-437-CKWJNQL7EQNP?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,8红神宠满阶门派法宝满级阵法x2,,2023-11-26 05:09,月宫,34955,22184,12771,7642,大唐官府，月宫，花果山,剑侠客,不负相思ι,龙太子,"47","158,846",50,3406,1828,457,684,739,882,189,1896,0%,0%,0%,0%,1394,1392,35,0,0,0,0,体质：69魔力：70力量：462耐力：69敏捷：70,孙悟空（⭐ ⭐ ⭐ ）、李天王（⭐ ⭐ ⭐ ）、唐僧（⭐ ⭐ ⭐ ）、阎罗王（⭐ ）、大鹏王（⭐ ）、北海龙子（天地）、小白龙（天地）、白无常（天地）、红孩儿（天地）、猪八戒（天地）、铁扇公主（天地）、九灵元圣（天地）、菩提老祖（天地）、惠岸行者（天地）、青狮王（天）、西海龙王（天）、黄袍怪（天）、嫦娥（天）、汤圆（天）、法明长老（天）、孙婆婆（天）、星宿神君（天）、老鼠精（天）、杨戬（天）、九头虫（天）、蝎子精（天）、金箍棒灵（天）、沙和尚（天）、牛魔王（天）、太白金星（天）、酒肉和尚（天）、白象王（天）、银角大王、大当家、百花羞,1103,太阴清客、江湖小虾、剑会群雄·勇者二级、剑会群雄·崇拜、地煞·履水吐焰、擂台争霸·战将、为人师表、剑会群雄·嗜血、竞技场·嗜血、梦幻迷城·精英一级、精灵小助手·窥径、竞技场·百胜、剑会群雄·救死扶伤、考古者·古迹烟尘、竞技场·百战、倚马七纸、剑会群雄·助人为乐、竞技场·助人为乐、剑会群雄·百胜
"https://my.cbg.163.com/cgi/mweb/equip/304/202311200401716-304-WBXAD64OINJH?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,8红神宠特技x1逆满法宝x1满级阵法x1,,2023-11-26 04:54,花果山,34801,19669,15132,7541,化生寺，小雷音，狮驼岭，阴曹地府，魔王寨，月宫,剑侠客，杀破狼,﹏゛浅笑〆,龙太子,"3","566,700",48,3699,1902,409,700,580,876,174,1783,1%,0%,0%,2%,6,1396,0,15,0,16,23,体质：69魔力：69力量：462耐力：69敏捷：69,铁扇公主（⭐ ⭐ ）、酒肉和尚（⭐ ）、猪八戒（天地）、孙悟空（天地）、九灵元圣（天地）、菩提老祖（天地）、汤圆（天地）、惠岸行者（天地）、小白龙（天地）、老鼠精（天地）、红孩儿（天地）、大鹏王（天地）、李天王（天地）、西海龙王（天）、嫦娥（天）、百花羞（天）、星宿神君（天）,1083,竞技场·救死扶伤、江湖小虾、竞技场·百胜、竞技场·小试牛刀、摸鱼儿·初涉垂钓、剑会群雄·勇者四级、竞技场·百战、剑会群雄·千胜、倚马七纸、剑会群雄·治疗高手、竞技场·助人为乐、剑会群雄·嗜血、地煞·履水吐焰、梦幻迷城·先锋二级、剑会群雄·慈悲为怀、剑会群雄·惊奇、精灵小助手·窥径、循循善诱
"https://my.cbg.163.com/cgi/mweb/equip/293/202311200001716-293-0P8I637O4FMR?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,8红神宠满阶门派法宝满级阵法x1,,2023-11-26 04:18,花果山,33743,19894,13849,8144,魔王寨，狮驼岭，花果山，月宫,骨精灵,小骨呀,玄彩娥,"7","81,725",54,3443,1923,474,743,829,965,167,1907,1%,0%,0%,0%,0,1405,0,0,0,0,0,体质：69魔力：69力量：468耐力：69敏捷：69,李天王（⭐ ）、阎罗王（天地）、孙悟空（天地）、青狮王（天地）、法明长老（天地）、老鼠精（天地）、红孩儿（天地）、猪八戒（天地）、蝎子精（天地）、唐僧（天地）、九灵元圣（天地）、菩提老祖（天地）、牛魔王（天地）、惠岸行者（天地）、酒肉和尚（天地）、空度禅师（天地）、白象王（天地）、大鹏王（天地）、杏林仙（天）、北海龙子（天）、西海龙王（天）、黄袍怪（天）、汤圆（天）、孙婆婆（天）、小白龙（天）、星宿神君（天）、九头虫（天）、铁扇公主（天）、沙和尚（天）、百花羞（天）、北海龙王（天）、太白金星（天）,911,地煞·御风神行、凌波曲·独钓寒江、竞技场·百胜、度邪灵姝、剑会群雄·勇者三级、剑会群雄·救死扶伤、渔家乐·在水一方、武林高手、竞技场·百战、倚马七纸、剑会群雄·显赫、剑会群雄·助人为乐、梦幻迷城·新秀三级、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·嗜血、为人师表、定风波·河豚克星、竞技场·嗜血、渔家傲·愿者上钩、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/47/202311200301716-47-ZJ8HX4MZQAPQU?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,8红神宠特技x1逆满法宝x1满级阵法x2,,2023-11-26 03:52,狮驼岭,33242,19792,13450,7514,狮驼岭，花果山，阴曹地府,杀破狼，虎头怪，龙太子,18岁的茶总,杀破狼,"8","160,651",54,3947,1828,401,808,717,821,166,1848,1%,0%,0%,0%,7,1407,0,17,0,17,0,体质：69魔力：70力量：466耐力：70敏捷：69,大鹏王（⭐ ⭐ ⭐ ）、阎罗王（天地）、孙悟空（天地）、青狮王（天地）、北海龙子（天地）、嫦娥（天地）、小白龙（天地）、红孩儿（天地）、李天王（天地）、观音菩萨（天地）、猪八戒（天地）、铁扇公主（天地）、蝎子精（天地）、唐僧（天地）、九灵元圣（天地）、菩提老祖（天地）、金箍棒灵（天地）、北海龙女（天地）、牛魔王（天地）、北海龙王（天地）、惠岸行者（天地）、飞霞（天地）、酒肉和尚（天地）、白象王（天地）、万圣公主（天）、玉兔精（天）、西海龙王（天）、黄袍怪（天）、汤圆（天）、法明长老（天）、哪吒（天）、银角大王（天）、情丝娘子（天）、镇元子（天）、星宿神君（天）、老鼠精（天）、白无常（天）、大当家（天）、九头虫（天）、黑无常（天）、沙和尚（天）、百花羞（天）、金角大王（天）、黄眉（天）、孙婆婆、太白金星,1100,梦幻卡牌·初学乍练、江湖小虾、百兽统领、剑会群雄·嗜血、竞技场·嗜血、梦幻迷城·精英一级、精灵小助手·窥径、竞技场·救死扶伤、竞技场·百胜、考古者·古迹烟尘、竞技场·百战、考古者·墨色陈香、倚马七纸、诲人不倦、剑会群雄·助人为乐、竞技场·助人为乐、剑会群雄·百胜、剑会群雄·战将三级、八星地煞·承星载物、剑会群雄·慈悲为怀、剑会群雄·惊奇
"https://my.cbg.163.com/cgi/mweb/equip/98/202311200301716-98-JZZPOGA9OLWNJ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,神兽x1,,2023-11-26 03:16,月宫,27527,14440,13087,5957,无,无,杰森菌,龙太子,"35","76,964",45,2653,1783,386,584,763,760,164,1500,1%,0%,0%,0%,1397,1380,17,0,0,0,0,体质：69魔力：69力量：459耐力：69敏捷：69,铁扇公主（⭐ ⭐ ⭐ ）、孙婆婆（天地）、百花羞（天）、牛魔王（天）、惠岸行者（天）、唐僧（天）、西海龙王（天）、老鼠精（天）、红孩儿（天）、星宿神君,544,太阴清客、梦幻卡牌·初学乍练、江湖小虾、竞技场·小试牛刀、地煞·伏虎斩妖、竞技场·百战、剑会群雄·十胜、剑会群雄·先锋二级、为人师表、剑会群雄·扬名、梦幻迷城·先锋二级、剑会群雄·小试牛刀、竞技场·十胜、精灵小助手·窥径、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/47/202311200201716-47-IEGGPUNP4THEV?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,逆满法宝x1满阶门派法宝满级阵法x1,,2023-11-26 02:36,花果山,30332,18416,11916,7496,月宫，大唐官府，魔王寨，花果山,神天兵，剑侠客，杀破狼，虎头怪，龙太子,唤不醒的梦．,神天兵,"7","77,885",48,4594,1869,409,565,882,903,211,1882,2%,0%,0%,0%,0,1389,0,0,16,0,18,体质：69魔力：69力量：462耐力：69敏捷：69,蝎子精（⭐ ⭐ ）、大鹏王（⭐ ）、阎罗王（天地）、孙悟空（天地）、孙婆婆（天地）、小白龙（天地）、老鼠精（天地）、杨戬（天地）、红孩儿（天地）、李天王（天地）、铁扇公主（天地）、猪八戒（天地）、唐僧（天地）、菩提老祖（天地）、北海龙女（天地）、惠岸行者（天地）、空度禅师（天地）、万圣公主（天）、北海龙子（天）、黄袍怪（天）、西海龙王（天）、法明长老（天）、司药御侍（天）、星宿神君（天）、白无常（天）、大当家（天）、观音菩萨（天）、九灵元圣（天）、百花羞（天）、牛魔王（天）、太白金星（天）、飞霞（天）、白象王（天）、青莲仙女,970,地煞·御风神行、竞技场·百胜、剑会群雄·救死扶伤、武林高手、竞技场·百战、倚马七纸、剑会群雄·显赫、剑会群雄·助人为乐、剑会群雄·无双一级、伏妖行者、竞技场·助人为乐、梦幻迷城·新秀二级、剑会群雄·百胜、剑会群雄·嗜血、为人师表、竞技场·嗜血、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/4/202311200201716-4-02VWING4QPCZQ4?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,神兽x1特技x2,,2023-11-26 02:05,大唐官府,29037,16202,12835,6964,无,无,锐的山,剑侠客,"0","0",21,3341,1683,389,571,781,731,215,1520,0%,0%,0%,0%,0,1408,19,0,13,16,13,体质：75魔力：72力量：416耐力：76敏捷：72,铁扇公主（⭐ ）、司药御侍（天地）、小白龙（天地）、西海龙王（天地）、猪八戒（天）、太白金星（天）、红孩儿（天）、百花羞、星宿神君,534,竞技场·百胜、竞技场·小试牛刀、剑会群雄·精英一级、武林高手、竞技场·百战、剑会群雄·十胜、梦幻迷城·新秀三级、为人师表、威虎校尉、剑会群雄·扬名、剑会群雄·小试牛刀、精灵小助手·窥径、日诵五车
"https://my.cbg.163.com/cgi/mweb/equip/31/202311200101716-31-KDAON6GFB0PTS?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,特技x1,,2023-11-26 01:28,大唐官府,27258,17400,9858,7803,狮驼岭,杀破狼,道心,剑侠客,"2","53,315",39,3260,1798,429,785,811,792,143,1956,1%,0%,0%,0%,0,1398,18,0,0,0,0,体质：71魔力：72力量：445耐力：71敏捷：70,铁扇公主（天）、惠岸行者（天）、飞霞（天）、小白龙（天）、汤圆（天）、红孩儿（天）、百花羞、西海龙王、星宿神君,704,梦幻卡牌·初学乍练、竞技场·小试牛刀、武林高手、剑会群雄·勇者二级、剑会群雄·崇拜、剑会群雄·嗜血、威虎校尉、六韬三略、竞技场·十胜、精灵小助手·窥径、剑会群雄·救死扶伤、地煞·伏虎斩妖、剑会群雄·助人为乐、剑会群雄·百胜、梦幻迷城·先锋一级、亿万热爱·青春梦幻
"https://my.cbg.163.com/cgi/mweb/equip/638/202311191501716-638-ND56ORPOGFBQ?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=1700925993241ikc-W&tag=user",69,神兽x38红神宠,,2023-11-26 01:19,花果山,36345,18831,17514,7525,月宫,羽灵神，龙太子,国王．,龙太子,"41","58,321",3,3467,1833,420,775,703,869,183,1747,2%,0%,0%,0%,0,1380,0,16,17,0,11,体质：69魔力：69力量：410耐力：69敏捷：76,孙悟空（⭐ ）、红孩儿（⭐ ）、酒肉和尚（⭐ ）、汤圆（天地）、小白龙（天地）、观音菩萨（天地）、惠岸行者（天地）、空度禅师（天地）、北海龙子（天）、西海龙王（天）、镇元子（天）、孙婆婆（天）、李天王（天）、猪八戒（天）、牛魔王（天）、哪吒、星宿神君、北海龙女、百花羞,772,地煞·御风神行、竞技场·百胜、考古者·古迹烟尘、竞技场·百战、剑会群雄·十胜、剑会群雄·勇者一级、明日之星、剑会群雄·助人为乐、剑会群雄·钦佩、伏妖行者、竞技场·助人为乐、竞技场·嗜血、剑会群雄·小试牛刀、梦幻迷城·先锋二级、六韬三略、精灵小助手·窥径
"https://my.cbg.163.com/cgi/mweb/equip/105/202311112101716-105-P1FXBPUNCW4Z?view_loc=search_cond%7Ctag_key%3A%7B%22is_from_ad_reco%22%3A%200,%20%22tag%22%3A%20%22user%22%7D&reco_request_id=17009259939338hZ68&tag=user",69,特技x1满阶门派法宝,,2023-11-26 01:05,月宫,29852,19244,10608,7714,大唐官府,剑侠客,腐朽°,龙太子,"1,086","113,690",25,3076,1781,419,764,892,803,178,1885,0%,0%,0%,0%,1394,1380,0,0,0,0,13,体质：75魔力：69力量：426耐力：70敏捷：75,红孩儿（⭐ ⭐ ）、铁扇公主（天）、惠岸行者（天）、唐僧（天）、酒肉和尚（天）、小白龙（天）、百花羞、西海龙王、星宿神君、李天王,770,剑会群雄·新秀三级、地煞·御风神行、太阴清客、竞技场·小试牛刀、明日之星、剑会群雄·钦佩、梦幻迷城·新秀二级、剑会群雄·百胜、剑会群雄·小试牛刀、六韬三略、竞技场·十胜、精灵小助手·窥径
